x1
1.6635892602332438
1.6284402152396664
1.5922850838751679
1.555238631533604
1.5174125174891964
1.4789148917631683
1.4398500436464141
1.4003181021287285
1.360414787903117
1.3202312160269456
1.279853747750241
1.23936388948412
1.198838236395558
1.1583484576920344
1.1179613203112233
1.0777387474633022
1.037737908289585
0.9980113348005851
0.958607062235621
0.919568789038722
0.8809360527636095
0.8427444183945177
0.805025675789162
0.7678080432047187
0.7311163741468033
0.694972365075376
0.6593947618013494
0.6243995627056435
0.5900002172019655
0.5562078181404049
0.5230312871069644
0.4904775518115119
0.4585517149715327
0.4272572142905658
0.396595973298224
0.36656854296374
0.33717423411807257
0.308411240822115
0.2802767549021219
0.25276707193986564
0.22587768905611724
0.19960339486363451
0.17393835199174587
0.1488761726005138
0.12440998730994575
0.10053250797021443
0.0772360846936714
0.054512757559721216
0.03235430339039961
0.010752277978615856
-0.010301945866742839
-0.030817144113698174
-0.05080221081269019
-0.0702661306094404
-0.08921795417996725
-0.10766677632230207
-0.12562171645869083
-0.14309190132061197
-0.16008644960668988
-0.1766144584204529
-0.19268499131082129
-0.20830706775319793
-0.22348965392305692
-0.23824165462701036
-0.2525719062684745
-0.26648917073632034
-0.28000213011528996
-0.2931193821265404
-0.30584943621549343
-0.31820071021225294
-0.33018152749726465
-0.3418001146116672
-0.35306459925797506
-0.36398300864238076
-0.3745632681151052
-0.3848132000699112
-0.3947405230681438
-0.4043528511565318
-0.4136576933514809
-0.4226624532657222
-0.43137442885568383
-0.43980081226743384
-0.4479486897345327
-0.45582504124287565
-0.463436737445387
-0.4707905097281205
-0.47789265252667196
-0.48474595160173706
-0.491316700176222
-0.49716594194222924
